,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
39,Experiment-1-Numerical-OneHot,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.998637602,0.880434783,0.998756219,0.933018957,0.997512438,0.920792079,1,0.869158879
40,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[28],solver=lbfgs max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
41,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[11],solver=newton-cg max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
42,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[6],solver=liblinear max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
43,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[127],solver=sag max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
44,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[193],solver=sag max_iter=600,0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
45,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[11],"solver=newton-cg, penalty=l2 max_iter=600",0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
46,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[12],"solver=newton-cg, penalty=none max_iter=600",0.871934605,0.85326087,0.912642312,0.9167564,0.871670702,0.9,0.897755611,0.841121495
47,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[28],"solver=lbfgs, penalty=l2, max_iter=600",0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
48,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[22],"solver=lbfgs, penalty=none, max_iter=600",0.871934605,0.85326087,0.912642312,0.9167564,0.871670702,0.9,0.897755611,0.841121495
49,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,LogisticRegression,[28],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.869209809,0.85326087,0.911198707,0.9167564,0.871046229,0.9,0.89276808,0.841121495
50,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,criterion=gini,1,0.804347826,1,0.889909964,1,0.873684211,1,0.775700935
51,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,criterion=entropy,1,0.798913043,1,0.887282565,1,0.872340426,1,0.76635514
52,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",1,0.820652174,1,0.897709886,1,0.87755102,1,0.803738318
53,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",1,0.815217391,1,0.899304418,1,0.892473118,1,0.775700935
54,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",1,0.788043478,1,0.880007911,1,0.861702128,1,0.757009346
55,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",1,0.820652174,1,0.901831875,1,0.893617021,1,0.785046729
56,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",1,0.782608696,1,0.877308868,1,0.860215054,1,0.747663551
57,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",1,0.793478261,1,0.876410104,1,0.834951456,1,0.803738318
58,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",1,0.72826087,1,0.83824204,1,0.793814433,1,0.719626168
59,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2, min_samples_leaf=1",1,0.793478261,1,0.884640718,1,0.870967742,1,0.757009346
60,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, max_iter=3000",0.997275204,0.869565217,0.998187433,0.924079228,0.997506234,0.902912621,0.997506234,0.869158879
61,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.998637602,0.864130435,0.999434316,0.925940073,1,0.918367347,0.997506234,0.841121495
62,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.877384196,0.858695652,0.91690476,0.919206955,0.880195599,0.900990099,0.897755611,0.85046729
63,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.889645777,0.831521739,0.921043088,0.899448708,0.87037037,0.865384615,0.93765586,0.841121495
64,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",1,0.858695652,1,0.91548006,1,0.885714286,1,0.869158879
65,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",1,0.875,1,0.9265015,1,0.903846154,1,0.878504673
66,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",1,0.836956522,1,0.90934349,1,0.896907216,1,0.813084112
67,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",1,0.858695652,1,0.919206955,1,0.900990099,1,0.85046729
68,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",1,0.858695652,1,0.917269353,1,0.893203883,1,0.859813084
69,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",1,0.858695652,1,0.917269353,1,0.893203883,1,0.859813084
70,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,loss=deviance,0.946866485,0.880434783,0.962762783,0.930889103,0.943627451,0.912621359,0.960099751,0.878504673
71,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,loss=exponential,0.940054496,0.885869565,0.958032849,0.931319624,0.936430318,0.905660377,0.955112219,0.897196262
72,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.946866485,0.880434783,0.962762783,0.930889103,0.943627451,0.912621359,0.960099751,0.878504673
73,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.946866485,0.880434783,0.962762783,0.930889103,0.943627451,0.912621359,0.960099751,0.878504673
74,Experiment-2-StandardScaler-OneHot,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.946866485,0.880434783,0.962762783,0.930889103,0.943627451,0.912621359,0.960099751,0.878504673
